Date,Hour,TS1,TS2,TS3
2016-01-08,16H 0M 0S,17.43381063475875,26.590111383009702,22.640451877385935
2016-01-08,20H 0M 0S,15.60449063475875,24.568231383009703,20.67633987738594
2016-01-09,4H 0M 0S,14.895600634758747,23.784721383009703,19.915215877385936
2016-01-09,8H 0M 0S,17.229560634758748,26.364361383009705,22.421151877385938
2016-01-09,12H 0M 0S,19.472130634758745,28.842991383009704,24.828963877385934
2016-01-09,16H 0M 0S,17.138170634758747,26.263351383009706,22.323027877385936
2016-01-09,20H 0M 0S,14.804210634758746,23.683711383009705,19.817091877385934
2016-01-10,4H 0M 0S,14.08069063475875,22.884031383009706,19.04025987738594
2016-01-10,8H 0M 0S,15.72077063475875,24.69675138300971,20.80118787738594
2016-01-10,12H 0M 0S,17.29663063475875,26.43849138300971,22.49316387738594
2016-01-10,16H 0M 0S,15.656550634758748,24.625771383009706,20.732235877385936
2016-01-10,20H 0M 0S,14.016470634758747,22.813051383009704,18.971307877385936
2016-01-11,4H 0M 0S,12.769310634758748,21.434611383009702,17.632251877385936
2016-01-11,8H 0M 0S,14.53555063475875,23.386771383009705,19.528635877385938
2016-01-11,12H 0M 0S,16.232630634758745,25.262491383009703,21.350763877385933
2016-01-11,16H 0M 0S,14.46639063475875,23.310331383009704,19.454379877385936
2016-01-11,20H 0M 0S,12.70015063475875,21.358171383009704,17.557995877385938
2016-01-12,4H 0M 0S,10.22103063475875,18.618091383009705,14.896203877385936
2016-01-12,8H 0M 0S,12.744230634758749,21.406891383009704,17.60532387738594
2016-01-12,12H 0M 0S,15.168630634758749,24.086491383009704,20.20836387738594
2016-01-12,16H 0M 0S,12.645430634758746,21.297691383009703,17.499243877385933
2016-01-12,20H 0M 0S,10.122230634758749,18.508891383009704,14.790123877385936
2016-01-13,4H 0M 0S,8.338700634758748,16.537621383009704,12.875175877385937
2016-01-13,8H 0M 0S,11.30346063475875,19.814461383009704,16.058391877385937
2016-01-13,12H 0M 0S,14.152130634758748,22.962991383009705,19.11696387738594
2016-01-13,16H 0M 0S,11.187370634758746,19.6861513830097,15.933747877385933
2016-01-13,20H 0M 0S,8.222610634758746,16.409311383009705,12.750531877385935
2016-01-14,4H 0M 0S,9.876370634758748,18.237151383009707,14.526147877385936
2016-01-14,8H 0M 0S,13.28269063475875,22.002031383009705,18.18345987738594
2016-01-14,12H 0M 0S,16.55563063475875,25.619491383009706,21.69756387738594
2016-01-14,16H 0M 0S,13.149310634758747,21.8546113830097,18.040251877385934
2016-01-14,20H 0M 0S,9.742990634758748,18.089731383009703,14.382939877385935
2016-01-15,4H 0M 0S,10.164220634758747,18.555301383009706,14.835207877385935
2016-01-15,8H 0M 0S,12.624340634758749,21.274381383009704,17.476599877385937
2016-01-15,12H 0M 0S,14.988130634758747,23.886991383009704,20.014563877385935
2016-01-15,16H 0M 0S,12.528010634758747,21.167911383009702,17.373171877385936
2016-01-15,20H 0M 0S,10.067890634758749,18.448831383009704,14.731779877385936
2016-01-16,4H 0M 0S,7.466030634758749,15.573091383009706,11.938203877385936
2016-01-16,8H 0M 0S,9.989230634758751,18.361891383009706,14.647323877385938
2016-01-16,12H 0M 0S,12.413630634758748,21.041491383009706,17.250363877385936
2016-01-16,16H 0M 0S,9.890430634758749,18.252691383009704,14.541243877385936
2016-01-16,20H 0M 0S,7.36723063475875,15.463891383009708,11.832123877385937
2016-01-17,4H 0M 0S,4.7826606347587495,12.607261383009707,9.057111877385937
2016-01-17,8H 0M 0S,8.75670063475875,16.999621383009707,13.323975877385939
2016-01-17,12H 0M 0S,12.575130634758748,21.219991383009702,17.423763877385937
2016-01-17,16H 0M 0S,8.60109063475875,16.827631383009706,13.156899877385937
2016-01-17,20H 0M 0S,4.627050634758748,12.435271383009706,8.890035877385936
2016-01-18,4H 0M 0S,7.80309063475875,15.945631383009706,12.300099877385938
2016-01-18,8H 0M 0S,11.96637063475875,20.547151383009705,16.770147877385938
2016-01-18,12H 0M 0S,15.966630634758747,24.968491383009706,21.065163877385938
2016-01-18,16H 0M 0S,11.803350634758749,20.366971383009705,16.595115877385936
2016-01-18,20H 0M 0S,7.640070634758748,15.765451383009706,12.125067877385936
2016-01-19,4H 0M 0S,7.78637063475875,15.927151383009706,12.282147877385938
2016-01-19,8H 0M 0S,11.192690634758751,19.692031383009706,15.93945987738594
2016-01-19,12H 0M 0S,14.465630634758746,23.309491383009703,19.453563877385935
2016-01-19,16H 0M 0S,11.059310634758747,19.544611383009705,15.796251877385938
2016-01-19,20H 0M 0S,7.652990634758748,15.779731383009706,12.138939877385935
2016-01-20,4H 0M 0S,8.471890634758749,16.684831383009705,13.018179877385936
2016-01-20,8H 0M 0S,11.373570634758751,19.891951383009708,16.13366787738594
2016-01-20,12H 0M 0S,14.161630634758748,22.9734913830097,19.127163877385936
2016-01-20,16H 0M 0S,11.259950634758747,19.766371383009705,16.011675877385937
2016-01-20,20H 0M 0S,8.358270634758748,16.559251383009705,12.896187877385936
2016-01-21,4H 0M 0S,8.024345634758749,16.190176383009703,12.537657877385936
2016-01-21,8H 0M 0S,11.27296563475875,19.780756383009706,16.025649877385938
2016-01-21,12H 0M 0S,14.394380634758747,23.230741383009704,19.377063877385936
2016-01-21,16H 0M 0S,11.145760634758748,19.640161383009705,15.889071877385934
2016-01-21,20H 0M 0S,7.897140634758746,16.049581383009706,12.401079877385936
2016-01-22,4H 0M 0S,8.52775063475875,16.746571383009705,13.078155877385937
2016-01-22,8H 0M 0S,11.807910634758752,20.372011383009706,16.600011877385942
2016-01-22,12H 0M 0S,14.95963063475875,23.855491383009706,19.98396387738594
2016-01-22,16H 0M 0S,11.679470634758749,20.230051383009705,16.462107877385936
2016-01-22,20H 0M 0S,8.399310634758749,16.604611383009704,12.940251877385936
2016-01-23,4H 0M 0S,9.887105634758749,18.249016383009707,14.537673877385936
2016-01-23,8H 0M 0S,12.88340563475875,21.560716383009705,17.75475387738594
2016-01-23,12H 0M 0S,15.762380634758749,24.742741383009704,20.845863877385938
2016-01-23,16H 0M 0S,12.76608063475875,21.431041383009706,17.62878387738594
2016-01-23,20H 0M 0S,9.76978063475875,18.119341383009704,14.411703877385937
2016-01-24,4H 0M 0S,8.407195634758748,16.613326383009706,12.948717877385937
2016-01-24,8H 0M 0S,10.70961563475875,19.158106383009706,15.420789877385939
2016-01-24,12H 0M 0S,12.921880634758748,21.603241383009703,17.796063877385937
2016-01-24,16H 0M 0S,10.619460634758747,19.058461383009703,15.323991877385934
2016-01-24,20H 0M 0S,8.317040634758747,16.513681383009704,12.851919877385935
2016-01-25,4H 0M 0S,9.91441813475875,18.279203883009707,14.566998877385938
2016-01-25,8H 0M 0S,11.72796813475875,20.283653883009706,16.514178877385937
2016-01-25,12H 0M 0S,13.470505634758748,22.209616383009703,18.385113877385937
2016-01-25,16H 0M 0S,11.656955634758749,20.205166383009704,16.437933877385937
2016-01-25,20H 0M 0S,9.843405634758748,18.200716383009706,14.490753877385936
2016-01-26,4H 0M 0S,11.42164063475875,19.945081383009708,16.185279877385938
2016-01-26,8H 0M 0S,12.74632063475875,21.409201383009705,17.607567877385936
2016-01-26,12H 0M 0S,14.019130634758747,22.815991383009703,18.974163877385937
2016-01-26,16H 0M 0S,12.694450634758748,21.351871383009705,17.551875877385935
2016-01-26,20H 0M 0S,11.36977063475875,19.887751383009707,16.129587877385937
2016-01-27,4H 0M 0S,11.638145634758748,20.184376383009706,16.417737877385935
2016-01-27,8H 0M 0S,13.625165634758748,22.380556383009704,18.551169877385938
2016-01-27,12H 0M 0S,15.534380634758747,24.490741383009702,20.601063877385936
2016-01-27,16H 0M 0S,13.547360634758748,22.294561383009704,18.467631877385934
2016-01-27,20H 0M 0S,11.560340634758747,20.098381383009706,16.334199877385938
2016-01-28,4H 0M 0S,10.503180634758749,18.929941383009705,15.199143877385938
2016-01-28,8H 0M 0S,13.972580634758751,22.764541383009707,18.92418387738594
2016-01-28,12H 0M 0S,17.30613063475875,26.448991383009705,22.503363877385937
2016-01-28,16H 0M 0S,13.836730634758748,22.614391383009703,18.778323877385937
2016-01-28,20H 0M 0S,10.36733063475875,18.779791383009705,15.053283877385937
2016-01-29,4H 0M 0S,10.48237563475875,18.906946383009704,15.176805877385936
2016-01-29,8H 0M 0S,11.39703563475875,19.917886383009705,16.158861877385934
2016-01-29,12H 0M 0S,12.27588063475875,20.889241383009704,17.102463877385937
2016-01-29,16H 0M 0S,11.361220634758748,19.878301383009703,16.120407877385933
2016-01-29,20H 0M 0S,10.446560634758749,18.867361383009705,15.138351877385936
2016-01-30,4H 0M 0S,10.19766063475875,18.592261383009706,14.871111877385937
2016-01-30,8H 0M 0S,14.17170063475875,22.984621383009706,19.137975877385937
2016-01-30,12H 0M 0S,17.99013063475875,27.204991383009702,23.237763877385937
2016-01-30,16H 0M 0S,14.016090634758749,22.812631383009705,18.970899877385936
2016-01-30,20H 0M 0S,10.042050634758748,18.420271383009705,14.704035877385937
2016-01-31,4H 0M 0S,12.79201563475875,21.459706383009706,17.656629877385935
2016-01-31,8H 0M 0S,16.48219563475875,25.538326383009704,21.618717877385937
2016-01-31,12H 0M 0S,20.02788063475875,29.457241383009702,25.425663877385936
2016-01-31,16H 0M 0S,16.337700634758747,25.378621383009705,21.463575877385935
2016-01-31,20H 0M 0S,12.647520634758749,21.300001383009704,17.501487877385937
2016-02-01,4H 0M 0S,12.251370634758748,20.862151383009707,17.07614787738594
2016-02-01,8H 0M 0S,15.657690634758751,24.627031383009705,20.73345987738594
2016-02-01,12H 0M 0S,18.93063063475875,28.244491383009706,24.24756387738594
2016-02-01,16H 0M 0S,15.524310634758749,24.4796113830097,20.590251877385935
2016-02-01,20H 0M 0S,12.117990634758748,20.714731383009703,16.932939877385937
2016-02-02,4H 0M 0S,9.905725634758747,18.269596383009706,14.557665877385936
2016-02-02,8H 0M 0S,13.02818563475875,21.720736383009704,17.910201877385937
2016-02-02,12H 0M 0S,16.028380634758747,25.0367413830097,21.131463877385933
2016-02-02,16H 0M 0S,12.905920634758747,21.585601383009703,17.778927877385936
2016-02-02,20H 0M 0S,9.783460634758748,18.134461383009704,14.426391877385935
2016-02-03,4H 0M 0S,10.60511563475875,19.042606383009705,15.308589877385938
2016-02-03,8H 0M 0S,14.926095634758749,23.818426383009708,19.94795787738594
2016-02-03,12H 0M 0S,19.07788063475875,28.40724138300971,24.40566387738594
2016-02-03,16H 0M 0S,14.75690063475875,23.631421383009705,19.76629587738594
2016-02-03,20H 0M 0S,10.435920634758748,18.855601383009702,15.126927877385935
2016-02-04,4H 0M 0S,7.360295634758749,15.456226383009705,11.824677877385936
2016-02-04,8H 0M 0S,10.29351563475875,18.69820638300971,14.974029877385938
2016-02-04,12H 0M 0S,13.11188063475875,21.813241383009704,18.000063877385937
2016-02-04,16H 0M 0S,10.178660634758748,18.571261383009706,14.850711877385935
2016-02-04,20H 0M 0S,7.245440634758749,15.329281383009706,11.701359877385936
2016-02-05,4H 0M 0S,7.13115563475875,15.202966383009707,11.578653877385937
2016-02-05,8H 0M 0S,10.44285563475875,18.863266383009705,15.134373877385938
2016-02-05,12H 0M 0S,13.624880634758746,22.3802413830097,18.550863877385932
2016-02-05,16H 0M 0S,10.313180634758748,18.719941383009704,14.995143877385937
2016-02-05,20H 0M 0S,7.001480634758748,15.059641383009707,11.439423877385936
2016-02-06,4H 0M 0S,8.1859406347587491,16.368781383009704,12.711159877385937
2016-02-06,8H 0M 0S,11.40302063475875,19.924501383009705,16.16528787738594
2016-02-06,12H 0M 0S,14.494130634758747,23.340991383009705,19.484163877385935
2016-02-06,16H 0M 0S,11.277050634758748,19.785271383009704,16.030035877385938
2016-02-06,20H 0M 0S,8.059970634758749,16.229551383009703,12.575907877385935
2016-02-07,4H 0M 0S,10.554005634758749,18.986116383009705,15.253713877385938
2016-02-07,8H 0M 0S,12.91950563475875,21.600616383009704,17.793513877385937
2016-02-07,12H 0M 0S,15.192380634758749,24.112741383009702,20.233863877385936
2016-02-07,16H 0M 0S,12.826880634758748,21.498241383009702,17.694063877385933
2016-02-07,20H 0M 0S,10.461380634758747,18.883741383009703,15.154263877385935
2016-02-08,4H 0M 0S,12.518700634758748,21.157621383009705,17.363175877385938
2016-02-08,8H 0M 0S,15.48346063475875,24.434461383009708,20.54639187738594
2016-02-08,12H 0M 0S,18.332130634758748,27.582991383009702,23.604963877385934
2016-02-08,16H 0M 0S,15.36737063475875,24.306151383009702,20.421747877385936
2016-02-08,20H 0M 0S,12.40261063475875,21.029311383009706,17.238531877385935
2016-02-09,4H 0M 0S,13.700690634758748,22.464031383009704,18.632259877385934
2016-02-09,8H 0M 0S,15.340770634758748,24.276751383009707,20.393187877385937
2016-02-09,12H 0M 0S,16.91663063475875,26.018491383009703,22.085163877385938
2016-02-09,16H 0M 0S,15.276550634758749,24.205771383009708,20.324235877385938
2016-02-09,20H 0M 0S,13.63647063475875,22.393051383009706,18.563307877385938
2016-02-10,4H 0M 0S,14.974830634758753,23.872291383009706,20.00028387738594
2016-02-10,8H 0M 0S,16.23643063475875,25.266691383009707,21.35484387738594
2016-02-10,12H 0M 0S,17.44863063475875,26.606491383009708,22.65636387738594
2016-02-10,16H 0M 0S,16.187030634758752,25.212091383009707,21.30180387738594
2016-02-10,20H 0M 0S,14.925430634758747,23.817691383009706,19.947243877385937
2016-02-11,4H 0M 0S,15.134525634758749,24.0487963830097,20.171745877385934
2016-02-11,8H 0M 0S,16.99538563475875,26.105536383009706,22.16972187738594
2016-02-11,12H 0M 0S,18.78338063475875,28.081741383009703,24.08946387738594
2016-02-11,16H 0M 0S,16.922520634758747,26.025001383009705,22.091487877385937
2016-02-11,20H 0M 0S,15.061660634758749,23.968261383009704,20.093511877385936
2016-02-12,4H 0M 0S,14.93569063475875,23.829031383009703,19.958259877385938
2016-02-12,8H 0M 0S,16.57577063475875,25.641751383009705,21.719187877385938
2016-02-12,12H 0M 0S,18.15163063475875,27.383491383009705,23.41116387738594
2016-02-12,16H 0M 0S,16.51155063475875,25.570771383009703,21.650235877385935
2016-02-12,20H 0M 0S,14.871470634758747,23.7580513830097,19.889307877385935
2016-02-13,4H 0M 0S,17.87185563475875,27.074266383009707,23.110773877385938
2016-02-13,8H 0M 0S,19.29115563475875,28.642966383009707,24.634653877385936
2016-02-13,12H 0M 0S,20.654880634758747,30.150241383009703,26.098863877385934
2016-02-13,16H 0M 0S,19.235580634758747,28.581541383009704,24.574983877385936
2016-02-13,20H 0M 0S,17.816280634758748,27.012841383009704,23.051103877385938
2016-02-14,4H 0M 0S,12.20624563475875,20.812276383009706,17.027697877385936
2016-02-14,8H 0M 0S,14.82406563475875,23.705656383009703,19.83840987738594
2016-02-14,12H 0M 0S,17.339380634758747,26.485741383009707,22.53906387738594
2016-02-14,16H 0M 0S,14.721560634758749,23.592361383009703,19.728351877385936
2016-02-14,20H 0M 0S,12.103740634758749,20.698981383009706,16.917639877385934
2016-02-15,4H 0M 0S,9.32594063475875,17.628781383009706,13.935159877385937
2016-02-15,8H 0M 0S,12.543020634758749,21.184501383009707,17.389287877385936
2016-02-15,12H 0M 0S,15.634130634758751,24.600991383009706,20.70816387738594
2016-02-15,16H 0M 0S,12.417050634758748,21.045271383009705,17.254035877385935
2016-02-15,20H 0M 0S,9.199970634758749,17.489551383009704,13.799907877385937
2016-02-16,4H 0M 0S,6.48667563475875,14.490646383009706,10.886685877385938
2016-02-16,8H 0M 0S,9.293735634758749,17.593186383009705,13.900581877385935
2016-02-16,12H 0M 0S,11.990880634758748,20.574241383009703,16.796463877385936
2016-02-16,16H 0M 0S,9.183820634758748,17.471701383009705,13.782567877385937
2016-02-16,20H 0M 0S,6.3767606347587495,14.369161383009706,10.768671877385938
2016-02-17,4H 0M 0S,5.875635634758748,13.815286383009704,10.230621877385936
2016-02-17,8H 0M 0S,9.69197563475875,18.033346383009707,14.328165877385938
2016-02-17,12H 0M 0S,13.358880634758748,22.086241383009703,18.265263877385937
2016-02-17,16H 0M 0S,9.542540634758748,17.868181383009702,14.167719877385935
2016-02-17,20H 0M 0S,5.726200634758748,13.650121383009706,10.070175877385935
2016-02-18,4H 0M 0S,9.405170634758749,17.716351383009705,14.020227877385937
2016-02-18,8H 0M 0S,11.549890634758748,20.086831383009706,16.322979877385936
2016-02-18,12H 0M 0S,13.61063063475875,22.364491383009703,18.535563877385936
2016-02-18,16H 0M 0S,11.465910634758748,19.994011383009706,16.232811877385938
2016-02-18,20H 0M 0S,9.321190634758748,17.623531383009706,13.930059877385936
2016-02-19,4H 0M 0S,8.188790634758748,16.371931383009706,12.714219877385936
2016-02-19,8H 0M 0S,10.45967063475875,18.881851383009707,15.152427877385938
2016-02-19,12H 0M 0S,12.64163063475875,21.293491383009705,17.495163877385938
2016-02-19,16H 0M 0S,10.370750634758748,18.783571383009704,15.056955877385935
2016-02-19,20H 0M 0S,8.099870634758748,16.273651383009703,12.618747877385935
2016-02-20,4H 0M 0S,6.8549906347587495,14.897731383009708,11.282139877385937
2016-02-20,8H 0M 0S,10.38747063475875,18.802051383009708,15.07490787738594
2016-02-20,12H 0M 0S,13.781630634758748,22.553491383009703,18.719163877385935
2016-02-20,16H 0M 0S,10.249150634758749,18.649171383009705,14.926395877385938
2016-02-20,20H 0M 0S,6.716670634758749,14.744851383009705,11.133627877385937
2016-02-21,4H 0M 0S,7.195850634758749,15.274471383009706,11.648115877385937
2016-02-21,8H 0M 0S,11.106810634758752,19.597111383009707,15.84725187738594
2016-02-21,12H 0M 0S,14.864630634758747,23.750491383009706,19.881963877385935
2016-02-21,16H 0M 0S,10.953670634758748,19.427851383009703,15.682827877385936
2016-02-21,20H 0M 0S,7.04271063475875,15.105211383009708,11.483691877385937
2016-02-22,4H 0M 0S,12.279775634758748,20.893546383009706,17.106645877385937
2016-02-22,8H 0M 0S,15.717635634758754,24.693286383009706,20.79782187738594
2016-02-22,12H 0M 0S,19.020880634758747,28.344241383009706,24.344463877385937
2016-02-22,16H 0M 0S,15.58302063475875,24.544501383009703,20.653287877385935
2016-02-22,20H 0M 0S,12.145160634758748,20.744761383009706,16.962111877385937
2016-02-23,4H 0M 0S,11.814085634758747,20.378836383009702,16.606641877385936
2016-02-23,8H 0M 0S,15.315025634758747,24.248296383009706,20.365545877385937
2016-02-23,12H 0M 0S,18.678880634758748,27.966241383009706,23.977263877385937
2016-02-23,16H 0M 0S,15.177940634758748,24.096781383009702,20.218359877385936
2016-02-23,20H 0M 0S,11.677000634758748,20.227321383009702,16.459455877385935
2016-02-24,4H 0M 0S,11.348395634758749,19.864126383009705,16.10663787738594
2016-02-24,8H 0M 0S,14.912415634758748,23.803306383009705,19.933269877385936
2016-02-24,12H 0M 0S,18.336880634758746,27.588241383009702,23.610063877385933
2016-02-24,16H 0M 0S,14.772860634758747,23.649061383009702,19.783431877385933
2016-02-24,20H 0M 0S,11.208840634758747,19.7098813830097,15.956799877385937
2016-02-25,4H 0M 0S,12.897750634758749,21.576571383009703,17.770155877385935
2016-02-25,8H 0M 0S,16.17791063475875,25.202011383009705,21.29201187738594
2016-02-25,12H 0M 0S,19.329630634758747,28.685491383009705,24.675963877385936
2016-02-25,16H 0M 0S,16.049470634758748,25.060051383009704,21.154107877385936
2016-02-25,20H 0M 0S,12.769310634758748,21.434611383009702,17.632251877385936
2016-02-26,4H 0M 0S,10.581460634758747,19.016461383009705,15.283191877385935
2016-02-26,8H 0M 0S,13.293900634758748,22.014421383009704,18.195495877385934
2016-02-26,12H 0M 0S,15.90013063475875,24.894991383009703,20.993763877385938
2016-02-26,16H 0M 0S,13.187690634758749,21.897031383009704,18.081459877385935
2016-02-26,20H 0M 0S,10.47525063475875,18.899071383009705,15.169155877385936
2016-02-27,4H 0M 0S,7.707805634758749,15.840316383009705,12.197793877385937
2016-02-27,8H 0M 0S,8.81170563475875,17.060416383009706,13.383033877385937
2016-02-27,12H 0M 0S,9.872380634758748,18.232741383009703,14.521863877385936
2016-02-27,16H 0M 0S,8.768480634758747,17.012641383009704,13.336623877385936
2016-02-27,20H 0M 0S,7.664580634758748,15.792541383009707,12.151383877385936
2016-02-28,4H 0M 0S,9.44241063475875,17.757511383009707,14.060211877385937
2016-02-28,8H 0M 0S,11.83945063475875,20.406871383009708,16.633875877385936
2016-02-28,12H 0M 0S,14.14263063475875,22.952491383009708,19.106763877385937
2016-02-28,16H 0M 0S,11.745590634758749,20.303131383009703,16.533099877385936
2016-02-28,20H 0M 0S,9.348550634758748,17.653771383009705,13.959435877385937
2016-02-29,4H 0M 0S,11.55891563475875,20.096806383009707,16.332669877385936
2016-02-29,8H 0M 0S,14.618295634758748,23.478226383009705,19.617477877385937
2016-02-29,12H 0M 0S,17.55788063475875,26.727241383009705,22.77366387738594
2016-02-29,16H 0M 0S,14.498500634758749,23.345821383009703,19.488855877385937
2016-02-29,20H 0M 0S,11.439120634758748,19.964401383009704,16.204047877385936
2016-03-01,4H 0M 0S,9.085115634758749,17.362606383009705,13.676589877385936
2016-03-01,8H 0M 0S,13.40609563475875,22.138426383009705,18.315957877385937
2016-03-01,12H 0M 0S,17.55788063475875,26.727241383009705,22.77366387738594
2016-03-01,16H 0M 0S,13.236900634758747,21.951421383009702,18.134295877385934
2016-03-01,20H 0M 0S,8.915920634758749,17.175601383009703,13.494927877385935
2016-03-02,4H 0M 0S,13.718645634758746,22.4838763830097,18.651537877385934
2016-03-02,8H 0M 0S,18.85966563475875,28.166056383009707,24.17136987738594
2016-03-02,12H 0M 0S,23.79938063475874,33.625741383009704,29.47506387738593
2016-03-02,16H 0M 0S,18.658360634758743,27.943561383009698,23.95523187738593
2016-03-02,20H 0M 0S,13.517340634758746,22.261381383009702,18.435399877385933
2016-03-03,4H 0M 0S,11.93606563475875,20.513656383009707,16.73760987738594
2016-03-03,8H 0M 0S,15.941645634758753,24.94087638300971,21.038337877385942
2016-03-03,12H 0M 0S,19.79038063475875,29.194741383009706,25.170663877385937
2016-03-03,16H 0M 0S,15.784800634758746,24.767521383009704,20.869935877385934
2016-03-03,20H 0M 0S,11.77922063475875,20.340301383009706,16.56920787738594
2016-03-04,4H 0M 0S,12.238735634758749,20.848186383009708,17.062581877385938
2016-03-04,8H 0M 0S,16.68587563475875,25.763446383009704,21.837405877385937
2016-03-04,12H 0M 0S,20.958880634758746,30.486241383009705,26.425263877385937
2016-03-04,16H 0M 0S,16.51174063475875,25.570981383009702,21.650439877385935
2016-03-04,20H 0M 0S,12.064600634758747,20.655721383009702,16.875615877385936
2016-03-05,4H 0M 0S,10.789130634758749,19.245991383009706,15.506163877385937
2016-03-05,8H 0M 0S,13.94313063475875,22.731991383009706,18.89256387738594
2016-03-05,12H 0M 0S,16.97363063475875,26.081491383009702,22.146363877385937
2016-03-05,16H 0M 0S,13.819630634758747,22.5954913830097,18.759963877385935
2016-03-05,20H 0M 0S,10.665630634758747,19.109491383009704,15.373563877385937
2016-03-06,4H 0M 0S,8.804865634758748,17.052856383009704,13.375689877385936
2016-03-06,8H 0M 0S,11.548845634758749,20.085676383009705,16.321857877385938
2016-03-06,12H 0M 0S,14.185380634758744,22.999741383009702,19.152663877385933
2016-03-06,16H 0M 0S,11.441400634758748,19.966921383009705,16.206495877385937
2016-03-06,20H 0M 0S,8.697420634758748,16.934101383009704,13.260327877385935
2016-03-07,4H 0M 0S,7.327805634758748,15.420316383009707,11.789793877385936
2016-03-07,8H 0M 0S,8.43170563475875,16.640416383009704,12.975033877385936
2016-03-07,12H 0M 0S,9.492380634758748,17.812741383009705,14.113863877385935
2016-03-07,16H 0M 0S,8.388480634758748,16.592641383009706,12.928623877385936
2016-03-07,20H 0M 0S,7.284580634758749,15.372541383009706,11.743383877385936
2016-03-08,4H 0M 0S,7.244775634758749,15.328546383009707,11.700645877385938
2016-03-08,8H 0M 0S,10.682635634758752,19.12828638300971,15.39182187738594
2016-03-08,12H 0M 0S,13.985880634758752,22.77924138300971,18.93846387738594
2016-03-08,16H 0M 0S,10.548020634758748,18.979501383009705,15.247287877385936
2016-03-08,20H 0M 0S,7.110160634758747,15.179761383009707,11.556111877385936
2016-03-09,4H 0M 0S,8.36615563475875,16.567966383009708,12.904653877385938
2016-03-09,8H 0M 0S,11.677855634758751,20.228266383009707,16.460373877385937
2016-03-09,12H 0M 0S,14.859880634758749,23.745241383009706,19.876863877385937
2016-03-09,16H 0M 0S,11.548180634758749,20.084941383009706,16.32114387738594
2016-03-09,20H 0M 0S,8.236480634758749,16.424641383009703,12.765423877385937
2016-03-10,4H 0M 0S,9.138790634758749,17.421931383009703,13.734219877385936
2016-03-10,8H 0M 0S,11.409670634758749,19.931851383009707,16.17242787738594
2016-03-10,12H 0M 0S,13.591630634758749,22.343491383009706,18.515163877385937
